order_id,brand_id,time_slot_id,zone_id,orders_date,platform_id,gross_revenue,food_cost,packing_cost,platform_commission_pct,customer_delivery_paid,discount_applied,order_status,delivery_cost_brand
ORD-044260,3,4,1,2024-02-18,2,289.34,113.25,20.62,0.22,22.37,53.41,Delivered,25
ORD-044261,5,8,5,2024-03-13,3,259.73,97.33,15.25,0.05,62.02,3.61,Delivered,90
ORD-044262,1,7,1,2023-05-29,3,218.97,93.46,16.91,0.05,19.79,11.27,Delivered,25
ORD-044263,1,7,1,2024-04-30,3,181.74,78.78,17.28,0.05,18.49,6.67,Delivered,25
ORD-044264,4,7,5,2023-10-08,2,208.46,77.46,17.5,0.22,58.32,28.31,Delivered,90
ORD-044265,3,7,1,2023-01-14,1,293,124.23,22.77,0.25,17.35,34.18,Delivered,25
ORD-044266,5,3,3,2024-01-17,2,238.42,75.45,15.58,0.22,40.74,39.87,Delivered,45
ORD-044267,2,9,3,2024-02-01,2,384.99,124.78,23.98,0.22,40.03,73.03,Delivered,45
ORD-044268,3,9,3,2023-11-29,3,300.07,135.68,19.03,0.05,40.43,17.4,Delivered,45
ORD-044269,1,8,2,2023-06-03,2,260.03,98.79,13.61,0.22,26.2,40.49,Delivered,35
ORD-044270,5,4,2,2023-10-23,1,257.34,82.33,15,0.25,30.85,40.69,Delivered,35
ORD-044271,2,1,3,2023-09-10,1,318.37,116.27,23.66,0.25,42.5,27.69,Delivered,45
ORD-044272,1,4,2,2024-06-21,1,199.7,81.53,15.38,0.25,29.3,18.52,Delivered,35
ORD-044273,3,9,3,2024-04-13,2,285.55,116.16,21.37,0.22,42.49,43.55,Delivered,45
ORD-044274,4,9,1,2024-03-17,1,311.84,120.37,20.95,0.25,19.86,31.9,Delivered,25
ORD-044275,2,7,2,2023-05-12,1,272.74,92.05,22.63,0.25,26.96,42.61,Cancelled,35
ORD-044276,2,1,1,2023-08-07,2,357.91,118.92,23.28,0.22,22.95,60.62,Cancelled,25
ORD-044277,2,7,1,2023-08-31,2,376.56,117.69,21.92,0.22,18.37,82.33,Delivered,25
ORD-044278,4,10,2,2023-10-29,2,248.04,92.92,17,0.22,24.81,31.94,Delivered,35
ORD-044279,4,4,2,2023-01-26,2,303.66,92.28,15.36,0.22,31.95,89.05,Delivered,35
ORD-044280,2,10,2,2023-12-23,1,324.61,111.43,18.64,0.25,26.14,46.04,Delivered,35
ORD-044281,2,10,2,2023-08-19,1,314.68,110.56,24.42,0.25,30.72,38.27,Delivered,35
ORD-044282,6,9,2,2023-12-05,2,121.16,35.99,10.22,0.22,29.53,18.32,Delivered,35
ORD-044283,3,3,2,2023-01-08,2,280.53,118.03,17.61,0.22,30.98,34.63,Delivered,35
ORD-044284,2,5,3,2023-08-02,1,359.04,124.61,22.52,0.25,42.55,47.52,Delivered,45
ORD-044285,1,9,3,2024-03-20,1,218.28,87.07,21,0.25,35.89,24.8,Delivered,45
ORD-044286,1,8,4,2023-11-04,1,174.55,65.1,18.14,0.25,43.1,29.88,Delivered,70
ORD-044287,2,7,2,2024-03-28,2,339.69,111.56,23.14,0.22,29.79,60.78,Cancelled,35
ORD-044288,4,5,2,2024-02-13,1,300.93,108.64,16.55,0.25,34.14,48.29,Delivered,35
ORD-044289,3,7,4,2024-04-28,1,243.59,103.81,18.27,0.25,42.8,27.32,Delivered,70
ORD-044290,6,4,1,2023-01-07,3,127.01,42.23,12.9,0.05,19.73,6.35,Delivered,25
ORD-044291,3,8,3,2023-07-01,2,299.05,124.46,19.41,0.22,46.66,39.75,Delivered,45
ORD-044292,1,9,1,2023-11-27,3,174.83,76.92,17.69,0.05,20.95,3.9,Delivered,25
ORD-044293,2,8,3,2024-06-07,2,311.62,98.47,19.09,0.22,37.74,65.45,Delivered,45
ORD-044294,3,1,5,2024-02-03,1,322.86,139.76,18.87,0.25,54.37,31.7,Delivered,90
ORD-044295,6,9,4,2023-10-08,1,158.96,46.35,12.5,0.25,51.72,26.54,Delivered,70
ORD-044296,5,5,2,2023-04-08,2,225.03,74.21,12.39,0.22,26.09,29.74,Delivered,35
ORD-044297,1,7,5,2023-10-30,2,157.2,57.57,20.36,0.22,54.84,29.26,Delivered,90
ORD-044298,4,6,1,2023-10-01,1,223.68,84.51,18.59,0.25,21.6,27.15,Delivered,25
ORD-044299,4,4,3,2024-03-25,2,221.38,64.48,18.11,0.22,39.95,71.42,Delivered,45
ORD-044300,2,7,3,2023-09-17,1,370.26,129.34,23.88,0.25,38.64,46.92,Delivered,45
ORD-044301,2,9,5,2023-08-01,1,358.52,124.99,23.84,0.25,60.81,46.04,Delivered,90
ORD-044302,1,10,4,2023-03-09,1,225.94,91.67,19.88,0.25,50.72,22.23,Delivered,70
ORD-044303,1,8,1,2023-02-05,1,172.88,68.73,17.99,0.25,21.01,20.15,Delivered,25
ORD-044304,3,6,1,2023-09-30,2,207.27,78,21.03,0.22,20.65,44.77,Delivered,25
ORD-044305,3,6,1,2023-08-15,1,272.78,96.61,21.45,0.25,19.41,71.51,Delivered,25
ORD-044306,1,8,3,2023-12-01,1,193.99,75.28,15.84,0.25,41.77,26.71,Delivered,45
ORD-044307,6,8,1,2024-02-20,3,174.42,59.45,12.13,0.05,19.35,4.56,Delivered,25
ORD-044308,3,7,5,2023-01-31,1,263.68,103.95,18.89,0.25,49.49,47.11,Delivered,90
ORD-044309,5,3,3,2023-11-01,1,253.89,87.72,15.35,0.25,35.52,23.04,Delivered,45
ORD-044310,4,8,1,2024-05-01,1,293.63,112.89,16.32,0.25,20.2,31.1,Delivered,25
ORD-044311,3,10,1,2023-10-07,1,292.93,115.85,20.9,0.25,20.42,51.57,Delivered,25
ORD-044312,2,5,2,2023-11-12,1,362.02,119.32,23.83,0.25,29.49,63.71,Delivered,35
ORD-044313,5,3,1,2023-10-26,2,193.29,62.97,15.41,0.22,16.77,27.57,Cancelled,25
ORD-044314,2,6,4,2023-09-05,2,263.06,92.41,21.91,0.22,43.92,32.04,Delivered,70
ORD-044315,6,8,1,2023-03-24,1,177.17,56.94,13.33,0.25,19.56,14.48,Delivered,25
ORD-044316,1,10,3,2023-04-06,2,132,51.55,18.8,0.22,45.02,17.45,Delivered,45
ORD-044317,1,5,2,2023-05-10,3,246.86,106.35,19.94,0.05,33.38,10.53,Delivered,35
ORD-044318,4,8,2,2024-03-30,1,309.44,120.03,15.32,0.25,29.1,30.3,Delivered,35
ORD-044319,3,6,4,2023-07-08,1,319.23,127.05,20.92,0.25,51.4,54.54,Refunded,70
ORD-044320,4,9,2,2024-06-10,1,262.97,102.13,19.15,0.25,32.87,25.47,Delivered,35
ORD-044321,4,9,4,2024-04-08,1,241.38,85.38,20.1,0.25,50.5,42.82,Delivered,70
ORD-044322,3,9,5,2024-02-05,1,318.58,125.57,20.49,0.25,63.02,56.98,Cancelled,90
ORD-044323,1,5,2,2024-02-24,1,188.09,76.31,16.08,0.25,30.88,18.51,Delivered,35
ORD-044324,5,6,1,2023-02-06,1,303.41,105.32,16.1,0.25,20.1,26.24,Delivered,25
ORD-044325,3,5,2,2023-12-09,1,274,114.14,19.76,0.25,26.82,36.2,Delivered,35
ORD-044326,1,10,1,2024-06-07,1,191.62,72.5,18.1,0.25,20.25,30.51,Delivered,25
ORD-044327,1,8,2,2023-01-30,1,228.63,90.42,17.34,0.25,29.82,27.7,Cancelled,35
ORD-044328,4,7,3,2023-07-17,1,309.49,117.59,18.52,0.25,38.23,36.03,Delivered,45
ORD-044329,1,8,2,2023-02-09,1,230.34,94.16,16.91,0.25,31.85,21.1,Delivered,35
ORD-044330,5,6,1,2023-12-09,1,197.41,65.84,16.2,0.25,18.5,24.14,Delivered,25
ORD-044331,5,9,1,2023-03-29,1,276.1,92.58,14.29,0.25,20.5,32.46,Delivered,25
ORD-044332,2,7,2,2023-10-22,2,349.52,118.72,23.55,0.22,32.26,52.73,Delivered,35
ORD-044333,5,7,1,2024-02-24,1,287.98,92.17,13.79,0.25,21.87,45.43,Delivered,25
ORD-044334,5,10,3,2023-04-30,2,213.96,64.46,12.99,0.22,40.21,44.33,Cancelled,45
ORD-044335,5,6,3,2024-03-13,2,252.6,82.37,17.18,0.22,40.92,35.84,Delivered,45
ORD-044336,2,3,2,2023-02-16,2,309,98.49,22.34,0.22,29.49,62.77,Delivered,35
ORD-044337,3,10,2,2023-04-22,2,218.91,78.5,20.55,0.22,29.73,55.37,Delivered,35
ORD-044338,3,8,1,2023-07-11,2,239.61,95.73,21.42,0.22,17.64,40.18,Delivered,25
ORD-044339,3,10,1,2024-03-31,1,250.76,100.48,20.29,0.25,21.05,41.43,Delivered,25
ORD-044340,2,7,3,2024-04-25,1,350.8,116.47,24.73,0.25,42.61,59.62,Delivered,45
ORD-044341,1,2,3,2023-06-07,3,212.98,146.94,18.44,0.05,36,4.21,Delivered,45
ORD-044342,1,10,4,2023-03-13,1,231.83,95.19,19.21,0.25,48.22,20.3,Delivered,70
ORD-044343,5,8,5,2024-04-24,1,238.31,82.9,15.54,0.25,62.15,20.14,Delivered,90
ORD-044344,6,8,2,2024-01-20,3,180.07,60.36,11.98,0.05,32.63,7.6,Delivered,35
ORD-044345,2,5,2,2023-04-25,2,404.92,133.37,21.66,0.22,30.87,71.5,Delivered,35
ORD-044346,3,4,5,2023-12-03,1,330.14,133.76,17.8,0.25,61.77,51.47,Cancelled,90
ORD-044347,2,10,4,2024-05-06,2,420.68,142.65,23.74,0.22,52.08,64.05,Delivered,70
ORD-044348,3,7,2,2023-02-24,1,240.9,105.59,21.6,0.25,30.31,20.93,Delivered,35
ORD-044349,1,9,5,2023-03-07,1,239.19,94.2,16.12,0.25,64.7,29.86,Delivered,90
ORD-044350,4,8,3,2023-07-07,1,217.22,81.7,20.94,0.25,38.17,27.23,Delivered,45
ORD-044351,3,4,3,2024-01-21,1,304.34,132.45,20.03,0.25,41.16,28.41,Delivered,45
ORD-044352,2,2,1,2023-05-10,2,226.35,71.62,23.97,0.22,18.63,47.3,Delivered,25
ORD-044353,4,7,3,2024-04-11,3,243.62,100.1,17.18,0.05,42.4,10.83,Delivered,45
ORD-044354,3,1,2,2024-03-11,1,369.88,162.4,17.62,0.25,31.02,31.55,Cancelled,35
ORD-044355,2,4,2,2023-12-04,2,378.12,131.1,20.67,0.22,28.8,50.38,Delivered,35
ORD-044356,3,10,3,2023-03-29,1,244.84,98.72,20.99,0.25,38.59,39.17,Delivered,45
ORD-044357,6,8,2,2024-06-26,2,173.28,49.73,11.87,0.22,29.25,31.19,Delivered,35
ORD-044358,1,8,2,2023-10-28,2,217.35,81.89,17.59,0.22,31.74,35.38,Delivered,35
ORD-044359,6,10,4,2023-10-05,2,176.86,49.14,12.14,0.22,52.62,36.46,Delivered,70
ORD-044360,1,10,3,2024-06-29,1,195.12,78.5,18.32,0.25,40.13,20.67,Delivered,45
ORD-044361,1,4,1,2024-05-02,1,253.58,104.01,16.06,0.25,20.51,22.45,Delivered,25
ORD-044362,6,8,3,2023-10-08,1,156.46,48.63,12.38,0.25,35.2,17.53,Delivered,45
ORD-044363,5,5,3,2023-09-20,2,208.58,69.6,14.91,0.22,39.36,25.42,Delivered,45
ORD-044364,2,6,1,2023-03-13,1,280.74,94.15,20.56,0.25,19.55,45.36,Cancelled,25
ORD-044365,3,9,1,2024-06-01,3,302.42,137.23,19.49,0.05,20.46,16.52,Delivered,25
ORD-044366,2,4,1,2024-04-22,2,368.86,129.12,22.66,0.22,17.86,46.06,Delivered,25
ORD-044367,2,8,5,2023-07-27,3,341.76,129.24,21.44,0.05,54.16,18.67,Cancelled,90
ORD-044368,1,6,1,2024-03-12,1,245.07,91.11,15.11,0.25,16.69,42.6,Delivered,25
ORD-044369,1,4,4,2024-03-17,1,185.9,71.97,17.83,0.25,49.8,25.96,Delivered,70
ORD-044370,3,9,2,2023-06-11,3,257.87,116.81,20.46,0.05,26.52,14.51,Delivered,35
ORD-044371,3,4,1,2023-12-31,1,262.16,109.84,18.69,0.25,19.38,33.33,Delivered,25
ORD-044372,5,5,1,2023-06-27,1,292.57,97.89,16.06,0.25,22.75,34.97,Delivered,25
ORD-044373,1,6,4,2024-03-29,2,213.05,80.46,15.24,0.22,42.62,34.25,Cancelled,70
ORD-044374,3,10,3,2023-04-22,2,278.65,102.97,20.57,0.22,37.71,64.13,Delivered,45
ORD-044375,6,9,4,2024-01-28,1,153.1,46.95,11.79,0.25,47,18.95,Delivered,70
ORD-044376,5,6,3,2023-08-05,1,209.64,69.68,13.34,0.25,39.11,26.26,Cancelled,45
ORD-044377,3,8,2,2023-01-28,2,299.49,124.81,16.71,0.22,28.62,39.46,Delivered,35
ORD-044378,1,9,1,2023-04-03,1,237.2,95.35,20.24,0.25,22.78,25.31,Delivered,25
ORD-044379,1,6,3,2024-01-23,1,278.22,114.9,16.88,0.25,42.09,22.89,Delivered,45
ORD-044380,3,8,1,2023-06-18,2,260.87,105.43,21.02,0.22,19.01,41.22,Delivered,25
ORD-044381,4,5,1,2024-01-10,2,302.3,113.74,16.96,0.22,15.22,37.8,Delivered,25
ORD-044382,6,6,3,2023-09-18,2,155.46,47,12.26,0.22,40.67,21.17,Delivered,45
ORD-044383,5,5,1,2024-02-10,1,209.47,70.98,15.52,0.25,20.71,22.67,Delivered,25
ORD-044384,3,6,5,2023-10-29,1,252.83,101.78,19.04,0.25,59.07,40.78,Cancelled,90
ORD-044385,2,9,1,2023-07-26,1,415.67,142.07,19.49,0.25,21.02,60.5,Delivered,25
ORD-044386,1,2,1,2023-04-20,2,236.74,141.22,21.62,0.22,18.81,38.73,Delivered,25
ORD-044387,1,4,3,2023-08-13,2,215.72,77.81,15,0.22,41.12,42.8,Delivered,45
ORD-044388,3,8,1,2024-01-12,1,312.49,124.37,20.03,0.25,18.57,53.38,Delivered,25
ORD-044389,1,3,5,2024-03-06,2,171.71,66.3,19.3,0.22,61.87,24.37,Delivered,90
ORD-044390,1,6,4,2023-04-27,1,221.99,90.78,16.32,0.25,52.12,20.25,Delivered,70
ORD-044391,6,9,2,2024-01-26,2,204.3,47.39,13.28,0.22,30.22,68.91,Delivered,35
ORD-044392,4,5,3,2023-05-11,3,328,133.01,21.59,0.05,41.78,18.67,Cancelled,45
ORD-044393,3,9,3,2023-06-08,1,298.25,121.53,16.55,0.25,33.21,45.06,Delivered,45
ORD-044394,5,9,3,2023-11-18,1,270.59,86.4,16.28,0.25,38.13,43.21,Delivered,45
ORD-044395,2,10,2,2023-07-16,3,292.33,115.14,22.23,0.05,26.38,4.47,Delivered,35
ORD-044396,3,4,3,2024-01-26,3,301.34,131.16,19.28,0.05,43.41,28.09,Cancelled,45
ORD-044397,2,9,2,2024-06-13,1,408.63,145.36,25.14,0.25,24.96,45.24,Delivered,35
ORD-044398,6,9,1,2023-04-22,2,223.83,48.14,10.96,0.22,24.11,86.29,Delivered,25
ORD-044399,5,3,1,2023-12-10,2,201.76,63.56,16.2,0.22,24.16,34.51,Delivered,25
ORD-044400,3,4,5,2024-05-31,1,281.68,111.09,18.56,0.25,64.89,50.24,Cancelled,90
ORD-044401,3,4,1,2023-05-08,1,289.59,127.1,23.06,0.25,18.96,24.79,Refunded,25
ORD-044402,6,8,3,2023-08-24,1,154.65,45.99,12.68,0.25,42.15,23.24,Delivered,45
ORD-044403,1,9,4,2023-04-03,2,240.26,84.96,19.63,0.22,53.14,51.47,Cancelled,70
ORD-044404,2,5,2,2024-01-16,2,314.08,106.16,21.74,0.22,30.47,48.68,Delivered,35
ORD-044405,4,5,1,2024-01-28,2,276.24,103.96,16.04,0.22,21.24,34.48,Delivered,25
ORD-044406,3,8,1,2024-01-26,1,281.86,99.92,18.71,0.25,17.86,73.69,Delivered,25
ORD-044407,3,6,1,2023-11-24,1,256.87,109.48,17.91,0.25,19.31,28.78,Delivered,25
ORD-044408,6,10,1,2024-03-09,1,221.2,68.26,9.6,0.25,18.69,26.17,Delivered,25
ORD-044409,2,7,1,2023-01-28,3,303.44,116.14,24.65,0.05,21.54,13.09,Delivered,25
ORD-044410,3,1,2,2024-06-14,2,250.59,105.46,19.96,0.22,28.26,30.88,Delivered,35
ORD-044411,5,7,1,2023-06-08,2,260.98,83.82,15.06,0.22,21.23,40.4,Delivered,25
ORD-044412,2,10,4,2023-04-02,3,262.81,100.79,21.67,0.05,47,10.83,Delivered,70
ORD-044413,5,7,4,2024-06-08,1,226.05,76.05,11.47,0.25,52.18,25.92,Cancelled,70
ORD-044414,4,6,1,2024-04-15,2,266.25,99.4,20.17,0.22,21.98,35.09,Delivered,25
ORD-044415,2,9,1,2024-03-18,2,327.91,107.5,24.74,0.22,21.08,59.16,Delivered,25
ORD-044416,4,8,1,2023-03-20,1,256.51,98.01,18.82,0.25,20.24,28.57,Delivered,25
ORD-044417,6,8,4,2024-04-06,1,219.12,67.63,10.6,0.25,46.85,25.89,Delivered,70
ORD-044418,6,6,4,2023-12-29,1,174.7,52.23,10.91,0.25,48.81,25.47,Delivered,70
ORD-044419,2,6,3,2024-03-01,1,428.05,151.49,20.57,0.25,42.64,49.32,Delivered,45
ORD-044420,5,6,1,2024-06-22,1,210.41,66.55,14.67,0.25,19.8,35.28,Delivered,25
ORD-044421,1,9,4,2023-05-21,1,193.71,71.97,20.35,0.25,52.56,33.77,Delivered,70
ORD-044422,1,9,3,2023-11-05,2,169.34,63.03,17.07,0.22,37.88,29.27,Delivered,45
ORD-044423,4,8,1,2024-03-12,3,203.46,85.73,15.89,0.05,19.86,4.09,Delivered,25
ORD-044424,3,9,4,2023-09-27,2,290.11,117.01,20.59,0.22,48.63,46.33,Delivered,70
ORD-044425,3,10,1,2023-02-12,1,321.1,133.02,23.05,0.25,23.54,43.97,Delivered,25
ORD-044426,2,8,4,2023-03-25,1,346.87,121.6,20.6,0.25,47.98,42.86,Delivered,70
ORD-044427,3,9,4,2023-12-25,1,300.56,103.36,23.68,0.25,50.64,85.23,Delivered,70
ORD-044428,1,10,2,2023-07-14,1,278.98,109.29,17.14,0.25,32.98,36.11,Delivered,35
ORD-044429,3,6,2,2023-04-14,1,303.71,127.37,20.71,0.25,28.5,38.35,Delivered,35
ORD-044430,3,9,3,2023-08-12,3,353.89,167.66,20.47,0.05,36.1,4.6,Delivered,45
ORD-044431,2,8,3,2023-05-26,2,346.84,109.71,23.13,0.22,42.92,72.56,Cancelled,45
ORD-044432,3,9,4,2023-01-21,2,273.65,108.25,21.43,0.22,44.86,48.13,Delivered,70
ORD-044433,3,4,4,2023-04-22,1,247.19,87.94,21.09,0.25,53.83,63.98,Delivered,70
ORD-044434,4,10,1,2024-05-11,1,282.97,111.43,17.6,0.25,20.39,23.83,Delivered,25
ORD-044435,3,9,3,2023-01-11,3,266.96,123.61,20.42,0.05,37.26,9.44,Delivered,45
ORD-044436,2,5,1,2024-03-23,1,372.44,126.97,26.2,0.25,16.53,55.01,Delivered,25
ORD-044437,1,8,4,2024-03-12,1,158.24,63.58,21.32,0.25,53.02,16.96,Delivered,70
ORD-044438,3,8,1,2023-12-06,1,233.15,101.8,19.17,0.25,17.99,21.06,Delivered,25
ORD-044439,2,7,5,2023-05-31,1,364.86,131.04,23.22,0.25,61.57,37.25,Refunded,90
ORD-044440,2,4,5,2024-05-09,3,427.97,166.86,25.74,0.05,57.72,10.82,Delivered,90
ORD-044441,3,7,2,2023-10-19,3,215.61,99.84,20.31,0.05,29.06,7.62,Delivered,35
ORD-044442,3,8,3,2023-05-06,1,258.25,102.95,22.29,0.25,40.57,43.78,Delivered,45
ORD-044443,2,7,3,2023-09-25,1,473.09,162.02,22.91,0.25,39.13,68.04,Delivered,45
ORD-044444,3,6,3,2023-05-21,1,328.21,136.64,19.89,0.25,38.99,43.54,Delivered,45
ORD-044445,4,9,2,2023-08-29,3,294.85,123.19,16.77,0.05,34.67,8.37,Delivered,35
ORD-044446,2,8,2,2023-11-01,2,391.84,129.94,21.98,0.22,33.62,66.99,Delivered,35
ORD-044447,3,5,2,2023-08-20,1,305.2,133.03,19.13,0.25,29.6,28.06,Delivered,35
ORD-044448,4,7,1,2024-01-24,2,264.15,89.4,17.49,0.22,20.78,56.24,Delivered,25
ORD-044449,1,7,4,2024-06-05,2,285.08,107.06,20.23,0.22,48.83,47.17,Delivered,70
ORD-044450,5,8,2,2023-08-15,1,234.29,71.99,12.26,0.25,28.11,44.83,Delivered,35
ORD-044451,3,4,5,2023-08-18,1,263.01,108.46,21.23,0.25,61.81,37.05,Delivered,90
ORD-044452,4,7,2,2024-03-04,2,278.18,105.04,20.14,0.22,32,33.89,Cancelled,35
ORD-044453,2,2,2,2023-11-17,3,349.08,136.47,23.71,0.05,28.57,7.91,Delivered,35
ORD-044454,4,9,1,2023-09-25,1,203.82,72.73,17.72,0.25,19.75,34.67,Delivered,25
ORD-044455,2,6,1,2024-04-10,2,258.89,90.1,18.17,0.22,24.84,33.65,Delivered,25
ORD-044456,4,6,1,2024-05-15,1,283.45,108.73,16.36,0.25,18.28,30.58,Cancelled,25
ORD-044457,1,9,3,2023-12-21,1,187.38,73.55,18.51,0.25,42.88,23.93,Delivered,45
ORD-044458,2,10,3,2023-05-14,2,379.36,130.41,20.65,0.22,41.77,53.33,Delivered,45
ORD-044459,3,9,3,2023-10-14,1,220.8,88.11,21.16,0.25,37.65,37.23,Delivered,45
ORD-044460,3,1,3,2023-11-05,1,300.4,124,20.3,0.25,36.04,42.06,Delivered,45
ORD-044461,1,10,5,2023-09-27,2,258.25,94.16,19.78,0.22,63.2,49,Delivered,90
ORD-044462,3,4,1,2023-07-01,1,259.12,109.68,17.01,0.25,25.35,30.62,Cancelled,25
ORD-044463,1,6,1,2023-10-17,2,197.07,73.34,18.33,0.22,18.32,34.1,Delivered,25
ORD-044464,5,5,4,2023-10-02,3,221.99,81.38,16.29,0.05,49.38,7.84,Delivered,70
ORD-044465,6,5,1,2023-06-01,1,139.19,42,14.57,0.25,21.85,19.2,Delivered,25
ORD-044466,2,6,3,2024-05-21,1,316.73,114.01,21.29,0.25,39.76,31.7,Delivered,45
ORD-044467,3,9,5,2024-05-12,2,266.73,109.94,21.98,0.22,60.32,37.69,Cancelled,90
ORD-044468,3,5,2,2024-03-16,3,247.42,115,19.17,0.05,29.64,7.84,Delivered,35
ORD-044469,2,5,2,2023-09-10,2,421.23,144.16,26.64,0.22,30.17,60.83,Delivered,35
ORD-044470,3,8,1,2023-08-26,3,264.13,124.24,19.85,0.05,17.46,5.29,Delivered,25
ORD-044471,3,9,3,2024-02-22,2,304.34,127.8,20.14,0.22,37.38,38.1,Delivered,45
ORD-044472,3,8,1,2023-12-28,1,288.14,114.66,24.51,0.25,17.71,49.26,Delivered,25
ORD-044473,1,3,1,2023-12-25,1,186.23,67.04,18.68,0.25,20.67,37.26,Delivered,25
ORD-044474,1,9,4,2023-04-04,3,204.1,90.55,18.03,0.05,46.23,2.87,Delivered,70
ORD-044475,6,9,1,2024-01-03,1,166.93,49.19,12.43,0.25,20.31,26.4,Delivered,25
ORD-044476,6,8,1,2024-05-21,1,177.31,53.43,11.83,0.25,18.6,24.64,Delivered,25
ORD-044477,1,7,3,2023-03-08,2,219.82,66.36,19.01,0.22,40.1,72.35,Delivered,45
ORD-044478,3,10,2,2023-08-12,3,260.37,120.99,20.11,0.05,31.46,8.31,Delivered,35
ORD-044479,1,9,2,2023-11-08,2,255.53,98.96,18.78,0.22,30.1,35.62,Delivered,35
ORD-044480,5,4,2,2024-02-06,1,218.02,72.33,16.56,0.25,31.09,27.67,Delivered,35
ORD-044481,1,8,1,2023-03-09,1,241.73,99.43,20.06,0.25,19.24,20.77,Delivered,25
ORD-044482,3,5,4,2024-05-06,1,329.57,143.51,20.64,0.25,50.66,30.6,Delivered,70
ORD-044483,4,8,1,2023-01-31,1,184.47,70.95,15.53,0.25,21.25,19.47,Delivered,25
ORD-044484,1,9,2,2024-04-29,2,244.51,95.86,17.35,0.22,30,31.49,Delivered,35
ORD-044485,3,6,3,2023-01-24,1,285.9,120.93,20.23,0.25,40.72,33.97,Cancelled,45
ORD-044486,6,7,1,2023-04-22,2,205.87,48.72,13.77,0.22,20.19,66.68,Delivered,25
ORD-044487,1,6,1,2024-04-03,1,205.85,76.32,17.58,0.25,20.47,36.24,Cancelled,25
ORD-044488,4,9,2,2024-04-30,1,338.09,132.23,20.22,0.25,26.09,30.58,Cancelled,35
ORD-044489,2,2,2,2024-06-24,2,293.54,100.9,18.89,0.22,30.04,41.29,Delivered,35
ORD-044490,2,10,5,2023-03-28,2,399.15,129.34,20.22,0.22,66.52,75.79,Delivered,90
ORD-044491,3,5,3,2023-11-15,2,274.62,109.52,18.19,0.22,33.71,46.45,Refunded,45
ORD-044492,6,9,4,2023-03-02,3,133.27,43.95,12.65,0.05,49.1,7.71,Delivered,70
ORD-044493,2,7,2,2023-04-24,2,316.86,103.97,22.08,0.22,29.03,56.93,Delivered,35
ORD-044494,6,7,2,2023-05-07,1,156.36,47.4,12.57,0.25,33.14,20.94,Delivered,35
ORD-044495,1,9,2,2023-02-19,1,200.83,80.92,15.28,0.25,29.72,21,Delivered,35
ORD-044496,6,10,1,2024-05-16,1,117.74,33.83,11.72,0.25,17.36,21.09,Delivered,25
ORD-044497,1,8,1,2023-04-06,2,274.18,104.7,15.82,0.22,19.59,41.52,Delivered,25
ORD-044498,1,7,4,2024-01-09,2,245.09,89.74,16.08,0.22,50.69,45.67,Delivered,70
ORD-044499,6,9,3,2024-01-07,1,204.2,59.57,11.1,0.25,41.08,33.99,Delivered,45
ORD-044500,2,3,3,2023-05-24,3,383.07,147.64,20.74,0.05,38.17,13.96,Delivered,45
ORD-044501,1,10,2,2024-06-30,1,222.15,83.44,17.89,0.25,28.7,36.72,Delivered,35
ORD-044502,5,8,2,2023-08-15,1,252.17,77.74,17.27,0.25,31.06,47.58,Delivered,35
ORD-044503,6,8,2,2024-05-22,1,174.01,51.81,10.2,0.25,32.34,25.97,Cancelled,35
ORD-044504,4,9,2,2024-06-10,3,235.42,95.46,18.18,0.05,30.3,13.43,Delivered,35
ORD-044505,6,10,1,2024-06-10,3,189.54,64.6,13.03,0.05,21.38,4.98,Delivered,25
ORD-044506,2,3,2,2024-03-12,1,351.21,123.12,22.6,0.25,30.77,43.42,Delivered,35
ORD-044507,4,6,1,2023-06-26,1,246.51,95.9,14.67,0.25,19.83,23.49,Delivered,25
ORD-044508,4,5,2,2023-04-01,1,290.24,106.1,19.29,0.25,26.78,43.49,Delivered,35
ORD-044509,6,9,5,2023-12-10,2,151.55,43.32,13.69,0.22,55.35,27.79,Delivered,90
ORD-044510,5,10,5,2023-08-20,2,187.37,57.66,14.32,0.22,65.84,35.63,Delivered,90
ORD-044511,1,2,2,2024-04-15,1,237.6,131.42,19.05,0.25,31.44,41.95,Delivered,35
ORD-044512,3,10,4,2024-03-08,1,265.12,109.01,22.27,0.25,56.91,38.01,Delivered,70
ORD-044513,3,4,1,2023-07-09,3,229.1,106.6,18.7,0.05,19.38,7.01,Delivered,25
ORD-044514,5,6,4,2023-01-15,1,200.18,69.02,14.62,0.25,52.63,18.54,Delivered,70
ORD-044515,2,8,2,2023-06-17,1,341.47,120.7,23.44,0.25,30.91,39.71,Delivered,35
ORD-044516,1,2,3,2023-12-08,1,132,79.42,20.22,0.25,37.95,20.23,Delivered,45
ORD-044517,2,5,1,2023-03-03,2,266.3,84.96,23.46,0.22,17.63,53.9,Delivered,25
ORD-044518,3,7,2,2024-01-25,2,295.77,115.66,20.35,0.22,29.39,54.82,Delivered,35
ORD-044519,1,9,1,2024-01-29,2,187.48,69.19,18.21,0.22,18.4,33.72,Delivered,25
ORD-044520,1,8,1,2023-05-03,1,233.08,93.21,19.93,0.25,20.79,25.95,Delivered,25
ORD-044521,3,8,1,2023-12-24,1,302.36,131.76,20.38,0.25,21.39,27.85,Delivered,25
